	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
80	-0.597147483971685	1.4659977053167976	2.0	2.0	0.9872128	1.0	[0.15, 0.04819436098301334, 0.15, 0.15]	-0.597147483971685	0.015768145268214344	0.0	1.4659977053167976
81	-0.9342114676443455	2.863375395689937	2.0	2.0	0.98705296	1.0	[0.15, 0.0673659134252881, 0.15, 0.15]	-0.33706398367266044	0.012484947993023219	0.0	1.3973776903731392
82	1.3032225811621738	4.3765711024888985	0.0	2.0	0.98689312	1.0	[0.15, 0.08680429320103862, 0.15, 0.15]	2.237434048806519	0.06037432548442881	3.0	1.5131957067989614
83	0.8244529399170932	5.828385901720836	1.0	2.0	0.98673328	1.0	[0.15, 0.05597478969014712, 0.15, 0.15]	-0.47876964124508053	0.010988911828706364	3.0	1.4518147992319377
84	0.5976955773203922	7.349296807774211	2.0	2.0	0.98657344	1.0	[0.15, 0.0790890939466249, 0.15, 0.15]	-0.226757362596701	0.011418577579586945	3.0	1.5209109060533752
85	0.7381033028042886	8.94929680777421	2.0	2.0	0.9864136	0.0	[0.15, 0.15, 0.15, 0.15]	0.14040772548389635	0.013391071691312921	3.0	1.6
86	3.3515885244061496	10.54929680777421	0.0	2.0	0.98625376	0.0	[0.15, 0.15, 0.15, 0.15]	2.613485221601861	0.06216171419523194	6.0	1.6
87	6.312521597535705	11.766369111028368	0.0	2.0	0.98609392	1.0	[0.15, 0.15, 0.15, 0.15]	2.960933073129555	0.07084791048342429	9.0	1.2170723032541582
88	6.449517256543554	13.206874168156794	1.0	2.0	0.98593408	1.0	[0.15, 0.15, 0.15, 0.15]	0.136995659007849	0.00997900521526557	9.0	1.4405050571284268
89	9.018412607214316	14.523506311998092	0.0	2.0	0.98577424	1.0	[0.15, 0.15, 0.15, 0.15]	2.568895350670763	0.06104696742195449	12.0	1.3166321438412978
90	11.475563525652849	15.838965662553756	0.0	2.0	0.9856144	1.0	[0.15, 0.15, 0.15, 0.14222715822623372]	2.4571509184385336	0.05890600210411966	15.0	1.3154593505556629
